what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1358365011451
started,bundle,org.tigris.subversion.subclipse.ui,1.8.15,"org.tigris.subversion.subclipse.ui",1358365011451
os,sysinfo,,,"win32",1358365011451
arch,sysinfo,,,"x86",1358365011451
ws,sysinfo,,,"win32",1358365011451
locale,sysinfo,,,"en_US",1358365011451
processors,sysinfo,,,"2",1358365011451
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1358365011451
java.runtime.version,sysinfo,,,"1.6.0_21-b06",1358365011451
java.specification.name,sysinfo,,,"Java Platform API Specification",1358365011451
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358365011451
java.specification.version,sysinfo,,,"1.6",1358365011451
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1358365011451
java.version,sysinfo,,,"1.6.0_21",1358365011451
java.vm.info,sysinfo,,,"mixed mode, sharing",1358365011451
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1358365011451
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1358365011451
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1358365011451
java.vm.specification.version,sysinfo,,,"1.0",1358365011451
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1358365011451
java.vm.version,sysinfo,,,"17.0-b16",1358365011451
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1358365136027
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358365137699
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358365289300
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358366680965
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1358366683934
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1358366684700
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1358366684731
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358366685168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366685887
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366705215
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366705715
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1358366738433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1358366738980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358366760822
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366764024
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366764087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358366775008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366776429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366809223
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366817270
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366817332
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366818738
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358366818816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366830956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366832299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366832471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358366843205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358367063075
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367137675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358367165559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1358367165575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358367217503
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358367218019
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367366464
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367430496
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367447879
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358367501315
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367507860
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367507922
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367520513
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367641385
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367642806
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367741513
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367743872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367746777
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358367751463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358367781863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358367782738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358367787424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367854879
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367855941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367856113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367856285
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367856473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367856629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367856801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358367856972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358368222218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369097123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369097310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358369297560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369299138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369311218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369315734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369327361
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369376758
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369378352
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369407950
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369409372
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369443298
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1358369459831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358369489476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369490398
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369494383
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369507134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369535103
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369538759
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358369583774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369598461
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358369625882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369633460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369639069
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369649413
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358369727193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369728208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369734489
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358369735755
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369766895
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369769145
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369775801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358369825940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369826955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369831033
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358369831564
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358369867249
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369876951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369880014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369880201
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369880404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369880560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369880732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369956617
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369956805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369959554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369960757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369961226
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369961679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369962054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369962382
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369962867
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369963210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369963538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369964241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369965773
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369966069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369966444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369970569
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358369971428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369987208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358369988443
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1358369988458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358369992349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370010816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370017581
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370026127
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370032955
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370033970
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370035330
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370037767
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370041079
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370052844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370067093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370068390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370099012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370109824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370113808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370138931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370173927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370178239
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370184832
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358370192910
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370202628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370359455
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370360815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1358370391296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370456461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370457570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370457664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370457867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370460742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370466397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370467507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370467585
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370467772
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370533187
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358370584823
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370621569
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370666486
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370674720
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370674767
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370679126
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370681329
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358370682563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370686297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370687000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370687172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370687375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370690390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358370701764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370702717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358370702795
